id,original_title,popularity,release_date,title,vote_average,vote_count,month,day_of_week
462919,Sierra Burgess Is a Loser,16.804000000000002,2018-09-07,Sierra Burgess Is a Loser,6.5,2243,9,Friday
537996,The Ballad of Buster Scruggs,16.787,2018-11-09,The Ballad of Buster Scruggs,7.2,1604,11,Friday
429300,Adrift,16.785999999999998,2018-06-01,Adrift,6.7,1264,6,Friday
337170,American Made,16.748,2017-09-29,American Made,6.7,2188,9,Friday
387592,Early Man,16.675,2018-02-16,Early Man,5.9,338,2,Friday
431530,A Bad Moms Christmas,16.604,2017-11-01,A Bad Moms Christmas,6.3,1044,11,Wednesday
474395,Teen Titans Go! To the Movies,16.523,2018-07-27,Teen Titans Go! To the Movies,7.0,304,7,Friday
503616,Second Act,16.322,2018-12-21,Second Act,6.2,361,12,Friday
467660,Unsane,16.316,2018-03-23,Unsane,6.2,667,3,Friday
460668,I Feel Pretty,16.298,2018-04-20,I Feel Pretty,6.4,1088,4,Friday
11253,Hellboy II: The Golden Army,16.266,2008-07-11,Hellboy II: The Golden Army,6.7,2820,7,Friday
460885,Mandy,16.24,2018-09-13,Mandy,6.2,618,9,Thursday
476926,The Titan,16.232,2018-03-30,The Titan,5.3,654,3,Friday
491584,버닝,16.152,2018-11-09,Burning,7.4,314,11,Friday
454652,Colette,16.142,2018-09-21,Colette,7.0,320,9,Friday
457136,Mary Queen of Scots,16.115,2018-12-07,Mary Queen of Scots,6.6,592,12,Friday
496274,The Thinning: New World Order,16.082,2018-10-17,The Thinning: New World Order,6.6,36,10,Wednesday
470894,At First Light,16.078,2018-03-10,At First Light,6.1,42,3,Saturday
406563,Insidious: The Last Key,16.017,2018-01-05,Insidious: The Last Key,6.1,1306,1,Friday
391713,Lady Bird,15.974,2017-11-03,Lady Bird,7.3,3866,11,Friday
381719,Peter Rabbit,15.974,2018-02-09,Peter Rabbit,6.5,650,2,Friday
417261,Forever My Girl,15.953,2018-01-26,Forever My Girl,7.4,406,1,Friday
384680,Hostiles,15.937000000000001,2017-12-22,Hostiles,6.7,1056,12,Friday
392044,Murder on the Orient Express,15.937000000000001,2017-11-10,Murder on the Orient Express,6.7,5406,11,Friday
384521,The Cloverfield Paradox,15.932,2018-02-04,The Cloverfield Paradox,5.6,1716,2,Sunday
424781,Sorry to Bother You,15.887,2018-07-06,Sorry to Bother You,6.9,481,7,Friday
456154,Croc-Blanc,15.879000000000001,2018-01-21,White Fang,7.2,69,1,Sunday
437586,Mid90s,15.753,2018-10-19,Mid90s,7.5,301,10,Friday
458423,Mamma Mia! Here We Go Again,15.72,2018-07-20,Mamma Mia! Here We Go Again,7.2,1722,7,Friday
449176,"Love, Simon",15.607999999999999,2018-03-16,"Love, Simon",8.2,3165,3,Friday
446354,The Post,15.550999999999998,2017-12-22,The Post,7.0,2506,12,Friday
385448,The Little Mermaid,15.482000000000001,2018-08-17,The Little Mermaid,4.8,461,8,Friday
389015,"I, Tonya",15.407,2017-12-08,"I, Tonya",7.5,2904,12,Friday
491472,At Eternity's Gate,15.363,2018-11-16,At Eternity's Gate,6.9,490,11,Friday
399404,Darkest Hour,15.331,2017-11-22,Darkest Hour,7.3,2715,11,Wednesday
479040,Acts of Violence,15.314,2018-01-12,Acts of Violence,6.0,173,1,Friday
400617,Phantom Thread,15.269,2017-12-25,Phantom Thread,7.2,1617,12,Monday
396806,Anon,15.245,2018-05-04,Anon,5.8,681,5,Friday
443463,Leave No Trace,15.199000000000002,2018-06-29,Leave No Trace,6.8,417,6,Friday
438590,A-X-L,15.123,2018-08-24,A-X-L,5.7,383,8,Friday
346648,Paddington 2,15.027000000000001,2018-01-12,Paddington 2,7.5,887,1,Friday
487670,The Death of Superman,14.909,2018-07-03,The Death of Superman,7.4,255,7,Tuesday
353616,Pitch Perfect 3,14.89,2017-12-22,Pitch Perfect 3,6.5,1884,12,Friday
476299,Ghostland,14.780999999999999,2018-06-22,Ghostland,7.2,764,6,Friday
489925,Eighth Grade,14.777000000000001,2018-07-13,Eighth Grade,7.4,519,7,Friday
394741,Stan & Ollie,14.764000000000001,2018-12-28,Stan & Ollie,7.1,272,12,Friday
353576,The Con Is On,14.662,2018-05-04,The Con Is On,4.0,57,5,Friday
433498,Papillon,14.655999999999999,2018-08-24,Papillon,7.4,645,8,Friday
396371,Molly's Game,14.64,2017-12-25,Molly's Game,7.1,1724,12,Monday
435577,Den 12. mann,14.634,2018-05-04,The 12th Man,7.5,134,5,Friday
489931,American Animals,14.619000000000002,2018-06-01,American Animals,7.0,315,6,Friday
379149,The Foreigner,14.616,2017-10-13,The Foreigner,6.7,1086,10,Friday
406761,Hotel Artemis,14.585,2018-06-08,Hotel Artemis,5.9,471,6,Friday
526051,Look Away,14.514000000000001,2018-10-12,Look Away,5.9,148,10,Friday
522964,Incoming,14.411,2018-05-04,Incoming,3.7,29,5,Friday
424121,Apostle,14.401,2018-09-21,Apostle,6.1,536,9,Friday
485942,ニンジャバットマン,14.38,2018-04-24,Batman Ninja,5.6,421,4,Tuesday
460019,Truth or Dare,14.354000000000001,2018-04-13,Truth or Dare,6.0,2005,4,Friday
283601,Galveston,14.187000000000001,2018-10-19,Galveston,6.1,126,10,Friday
384677,Set It Up,14.130999999999998,2018-06-12,Set It Up,7.0,1501,6,Tuesday
429203,The Old Man & the Gun,14.001,2018-09-28,The Old Man & the Gun,6.5,306,9,Friday
346364,It,13.966,2017-09-08,It,7.2,10931,9,Friday
400579,Tully,13.931,2018-05-04,Tully,6.9,624,5,Friday
454227,Outlaw King,13.897,2018-11-09,Outlaw King,6.9,625,11,Friday
391710,A Futile and Stupid Gesture,13.81,2018-01-24,A Futile and Stupid Gesture,6.6,147,1,Wednesday
438808,White Boy Rick,13.794,2018-09-14,White Boy Rick,6.3,277,9,Friday
429415,Extinction,13.757,2018-07-27,Extinction,5.9,850,7,Friday
395841,Hold the Dark,13.753,2018-09-22,Hold the Dark,5.2,436,9,Saturday
440161,The Sisters Brothers,13.738,2018-09-21,The Sisters Brothers,7.0,590,9,Friday
500919,211,13.700999999999999,2018-06-08,211,5.2,134,6,Friday
399796,Life of the Party,13.696,2018-05-11,Life of the Party,6.2,435,5,Friday
493551,Operation Finale,13.692,2018-08-29,Operation Finale,6.7,282,8,Wednesday
274855,Geostorm,13.652999999999999,2017-10-20,Geostorm,5.8,2246,10,Friday
473149,Traffik,13.64,2018-04-20,Traffik,5.7,169,4,Friday
472451,Boy Erased,13.629000000000001,2018-11-02,Boy Erased,7.2,431,11,Friday
492336,Deep Blue Sea 2,13.622,2018-04-17,Deep Blue Sea 2,4.5,194,4,Tuesday
465914,If Beale Street Could Talk,13.579,2018-12-14,If Beale Street Could Talk,7.2,388,12,Friday
557635,After Porn Ends 3,13.442,2018-10-30,After Porn Ends 3,5.6,34,10,Tuesday
430040,The Hurricane Heist,13.335,2018-03-09,The Hurricane Heist,5.4,476,3,Friday
505177,10 x 10,13.334000000000001,2018-04-13,10x10,5.2,218,4,Friday
371608,The Strangers: Prey at Night,13.31,2018-03-09,The Strangers: Prey at Night,5.4,621,3,Friday
476678,Backstabbing for Beginners,13.292,2018-04-27,Backstabbing for Beginners,6.3,78,4,Friday
419831,I Kill Giants,13.272,2018-03-23,I Kill Giants,6.1,619,3,Friday
371638,The Disaster Artist,13.27,2017-12-01,The Disaster Artist,7.2,1895,12,Friday
472734,Dumplin',13.220999999999998,2018-12-07,Dumplin',7.1,658,12,Friday
426865,UFO,13.218,2018-09-04,UFO,6.1,114,9,Tuesday
470333,Hearts Beat Loud,13.200999999999999,2018-06-08,Hearts Beat Loud,7.4,87,6,Friday
429351,12 Strong,13.183,2018-01-19,12 Strong,5.6,1312,1,Friday
522417,The Scorpion King: Book of Souls,13.107000000000001,2018-10-23,The Scorpion King: Book of Souls,5.0,71,10,Tuesday
399131,Dude,13.046,2018-04-20,Dude,5.6,494,4,Friday
455236,Accident Man,13.019,2018-02-06,Accident Man,4.9,155,2,Tuesday
426613,The Miseducation of Cameron Post,13.0,2018-08-03,The Miseducation of Cameron Post,7.1,317,8,Friday
370567,Sherlock Gnomes,12.987,2018-03-23,Sherlock Gnomes,5.4,343,3,Friday
429476,Hell Fest,12.955,2018-09-28,Hell Fest,5.5,273,9,Friday
458737,First Reformed,12.943,2018-05-18,First Reformed,6.9,446,5,Friday
425336,Loving Pablo,12.937000000000001,2018-06-15,Loving Pablo,6.1,505,6,Friday
448095,I Still See You,12.867,2018-10-12,I Still See You,6.8,196,10,Friday
465136,Every Day,12.845999999999998,2018-02-23,Every Day,7.0,1040,2,Friday
454283,Action Point,12.84,2018-06-01,Action Point,5.2,136,6,Friday
454293,Night School,12.786,2018-09-28,Night School,6.0,775,9,Friday
362826,Wildling,12.775,2018-04-13,Wildling,5.5,137,4,Friday
489929,Destination Wedding,12.732000000000001,2018-08-24,Destination Wedding,5.5,185,8,Friday
413362,"Roman J. Israel, Esq.",12.687999999999999,2017-11-17,"Roman J. Israel, Esq.",6.2,499,11,Friday
398181,You Were Never Really Here,12.59,2018-04-06,You Were Never Really Here,6.6,1027,4,Friday
425972,Cargo,12.552,2018-04-19,Cargo,6.3,724,4,Thursday
407451,A Wrinkle in Time,12.529000000000002,2018-03-09,A Wrinkle in Time,5.0,1073,3,Friday
419680,Daddy's Home 2,12.525,2017-11-10,Daddy's Home 2,6.0,1267,11,Friday
506072,Prospect,12.458,2018-11-02,Prospect,6.2,89,11,Friday
354861,Father Figures,12.45,2017-12-22,Father Figures,5.8,277,12,Friday
416234,Winchester,12.44,2018-02-02,Winchester,5.7,884,2,Friday
490003,Won't You Be My Neighbor?,12.439,2018-06-08,Won't You Be My Neighbor?,8.3,204,6,Friday
463053,Ibiza,12.388,2018-05-25,Ibiza,5.8,797,5,Friday
340613,The Wife,12.374,2018-08-17,The Wife,7.2,441,8,Friday
433310,When We First Met,12.373,2018-02-09,When We First Met,6.6,1433,2,Friday
471474,Batman: Gotham by Gaslight,12.370999999999999,2018-01-12,Batman: Gotham by Gaslight,6.5,271,1,Friday
474392,Samson,12.345,2018-02-16,Samson,5.4,69,2,Friday
399366,Marrowbone,12.293,2018-04-13,Marrowbone,7.1,480,4,Friday
569547,Black Mirror: Bandersnatch,12.282,2018-12-28,Black Mirror: Bandersnatch,7.0,1932,12,Friday
514619,Nobody's Fool,12.276,2018-11-02,Nobody's Fool,5.9,96,11,Friday
430231,The Endless,12.259,2018-04-06,The Endless,6.4,321,4,Friday
505159,Chris Rock: Tamborine,12.235999999999999,2018-02-14,Chris Rock: Tamborine,6.5,61,2,Wednesday
340022,Gringo,12.225999999999999,2018-03-09,Gringo,5.9,321,3,Friday
497814,Breaking In,12.187999999999999,2018-05-13,Breaking In,5.9,290,5,Sunday
429417,Ghost Stories,12.187000000000001,2018-04-20,Ghost Stories,6.5,558,4,Friday
518452,Like Father,12.145,2018-08-03,Like Father,6.4,359,8,Friday
512412,Backtrace,12.139000000000001,2018-12-14,Backtrace,5.5,44,12,Friday
519035,Nappily Ever After,12.057,2018-09-21,Nappily Ever After,7.3,549,9,Friday
449574,GODZILLA 怪獣惑星,12.055,2018-01-17,Godzilla: Planet of the Monsters,6.2,177,1,Wednesday
500475,SuperFly,12.046,2018-06-13,SuperFly,6.5,130,6,Wednesday
476968,"Paul, Apostle of Christ",12.005,2018-03-28,"Paul, Apostle of Christ",7.1,98,3,Wednesday
369192,Battle of the Sexes,11.988,2017-09-22,Battle of the Sexes,6.9,1045,9,Friday
433627,7 Days in Entebbe,11.924000000000001,2018-03-16,7 Days in Entebbe,5.8,186,3,Friday
507505,El Ángel,11.868,2018-11-09,The Angel,7.0,97,11,Friday
446696,Life Itself,11.86,2018-09-21,Life Itself,7.1,107,9,Friday
467938,Revenge,11.795,2018-05-11,Revenge,6.4,662,5,Friday
11299,カウボーイビバップ 天国の扉,11.761,2002-08-11,Cowboy Bebop: The Movie,7.7,311,8,Sunday
429202,Vox Lux,11.76,2018-12-07,Vox Lux,6.0,100,12,Friday
402897,The Death of Stalin,11.697000000000001,2018-03-09,The Death of Stalin,7.0,733,3,Friday
467632,Bad Samaritan,11.682,2018-05-04,Bad Samaritan,6.7,210,5,Friday
401905,Fahrenheit 451,11.657,2018-06-18,Fahrenheit 451,5.4,362,6,Monday
489988,Three Identical Strangers,11.609000000000002,2018-06-29,Three Identical Strangers,7.6,174,6,Friday
453201,The 15:17 to Paris,11.575999999999999,2018-02-09,The 15:17 to Paris,5.3,799,2,Friday
503403,My Perfect Romance,11.57,2018-02-14,My Perfect Romance,5.5,111,2,Wednesday
433808,The Ritual,11.542,2018-02-09,The Ritual,6.0,1088,2,Friday
502682,Book Club,11.514000000000001,2018-05-18,Book Club,6.0,301,5,Friday
489930,Blindspotting,11.491,2018-07-20,Blindspotting,7.6,224,7,Friday
332283,Mary Shelley,11.487,2018-05-25,Mary Shelley,7.1,388,5,Friday
515042,Free Solo,11.474,2018-08-31,Free Solo,8.0,355,8,Friday
476292,さよならの朝に約束の花をかざろう,11.298,2018-07-20,Maquia: When the Promised Flower Blooms,7.0,67,7,Friday
458344,"Juliet, Naked",11.277999999999999,2018-08-17,"Juliet, Naked",6.4,137,8,Friday
555850,The Holiday Calendar,11.270999999999999,2018-11-02,The Holiday Calendar,6.7,569,11,Friday
507143,Candy Jar,11.267999999999999,2018-04-27,Candy Jar,6.4,281,4,Friday
397722,Thoroughbreds,11.241,2018-03-09,Thoroughbreds,6.3,398,3,Friday
497916,Bankier van het Verzet,11.238,2018-09-11,The Resistance Banker,6.7,80,9,Tuesday
521935,Cam,11.232999999999999,2018-11-16,Cam,5.9,607,11,Friday
458109,Spinning Man,11.19,2018-04-06,Spinning Man,5.4,166,4,Friday
487242,Suicide Squad: Hell to Pay,11.138,2018-03-27,Suicide Squad: Hell to Pay,6.7,180,3,Tuesday
340601,Delirium,11.103,2018-05-22,Delirium,5.4,84,5,Tuesday
447665,Kickboxer: Contrataque,11.103,2018-01-26,Kickboxer: Contrataque,4.9,85,1,Friday
416194,Skjelvet,11.050999999999998,2018-12-14,The Quake,6.7,81,12,Friday
401561,Mom and Dad,11.034,2018-01-19,Mom and Dad,5.1,375,1,Friday
385360,Billionaire Boys Club,11.019,2018-08-03,Billionaire Boys Club,5.6,136,8,Friday
369523,The Tale,10.962,2018-01-20,The Tale,7.4,157,1,Saturday
517839,Gräns,10.945,2018-10-26,Border,6.7,172,10,Friday
446791,All the Money in the World,10.940999999999999,2017-12-25,All the Money in the World,6.4,1200,12,Monday
489927,The Kindergarten Teacher,10.923,2018-01-18,The Kindergarten Teacher,6.8,95,1,Thursday
438145,Black '47,10.91,2018-09-28,Black '47,6.5,87,9,Friday
472226,Blood Fest,10.883,2018-03-09,Blood Fest,4.9,55,3,Friday
426814,The Domestics,10.878,2018-06-28,The Domestics,6.1,136,6,Thursday
485415,Day of the Dead: Bloodline,10.872,2018-01-05,Day of the Dead: Bloodline,4.1,238,1,Friday
513347,肆式青春,10.856,2018-07-06,Flavors of Youth,6.7,225,7,Friday
417812,Wildlife,10.850999999999999,2018-10-19,Wildlife,6.8,151,10,Friday
474335,Uncle Drew,10.835999999999999,2018-06-29,Uncle Drew,6.5,220,6,Friday
438689,Siberia,10.81,2018-07-13,Siberia,4.2,157,7,Friday
513736,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,10.807,2018-07-22,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,6.1,26,7,Sunday
454699,Happy Family,10.788,2018-02-09,Happy Family,5.5,127,2,Friday
503346,Occupation,10.788,2018-07-20,Occupation,4.2,67,7,Friday
450489,Irreplaceable You,10.783,2018-02-16,Irreplaceable You,7.0,410,2,Friday
432301,Chappaquiddick,10.737,2018-04-06,Chappaquiddick,6.0,114,4,Friday
486947,Den skyldige,10.717,2018-10-19,The Guilty,7.3,427,10,Friday
301337,Downsizing,10.682,2017-12-22,Downsizing,5.1,1887,12,Friday
411135,Future World,10.655999999999999,2018-05-25,Future World,4.2,96,5,Friday
493099,RBG,10.642999999999999,2018-05-04,RBG,7.8,121,5,Friday
448194,Pyewacket,10.620999999999999,2018-03-23,Pyewacket,6.0,74,3,Friday
411143,Tau,10.616,2018-06-29,Tau,6.3,599,6,Friday
428399,Cold Skin,10.609000000000002,2018-09-07,Cold Skin,5.9,195,9,Friday
407445,Breathe,10.606,2017-10-13,Breathe,7.5,323,10,Friday
464502,Acrimony,10.6,2018-03-30,Acrimony,6.6,186,3,Friday
414191,Our House,10.527000000000001,2018-07-27,Our House,5.0,101,7,Friday
495193,Benji,10.503,2018-03-02,Benji,7.0,138,3,Friday
511785,Alex Strangelove,10.499,2018-04-16,Alex Strangelove,6.6,948,4,Monday
295011,Patient Zero,10.497,2018-09-14,Patient Zero,4.7,160,9,Friday
523773,Little Italy,10.495999999999999,2018-09-21,Little Italy,6.8,143,9,Friday
502259,A Wizard's Tale,10.458,2018-09-14,A Wizard's Tale,5.5,18,9,Friday
503619,The Package,10.456,2018-08-10,The Package,5.6,508,8,Friday
543580,They Shall Not Grow Old,10.440999999999999,2018-12-17,They Shall Not Grow Old,8.1,123,12,Monday
467824,인랑,10.384,2018-10-19,Illang: The Wolf Brigade,6.2,67,10,Friday
541560,The Wind,10.383,2018-09-20,The Wind,4.3,41,9,Thursday
340674,Dark Crimes,10.38,2018-05-18,Dark Crimes,4.5,146,5,Friday
385332,Terminal,10.372,2018-05-11,Terminal,5.7,331,5,Friday
527435,The Christmas Chronicles,10.322000000000001,2018-11-22,The Christmas Chronicles,7.0,761,11,Thursday
466876,Gnome Alone,10.317,2018-03-02,Gnome Alone,6.0,81,3,Friday
455108,The Little Stranger,10.272,2018-08-31,The Little Stranger,5.8,77,8,Friday
523777,Next Gen,10.255999999999998,2018-09-07,Next Gen,7.0,268,9,Friday
513857,The Nanny,10.255,2018-05-01,The Nanny,4.6,18,5,Tuesday
506558,O.G.,10.249,2018-04-20,O.G.,5.6,23,4,Friday
434714,My Days of Mercy,10.222999999999999,2018-01-11,My Days of Mercy,0.0,20,1,Thursday
454615,Black Water,10.216000000000001,2018-05-18,Black Water,4.7,71,5,Friday
468362,The Angel,10.193999999999999,2018-09-14,The Angel,7.0,92,9,Friday
441701,Verónica,10.16,2018-01-05,Veronica,6.1,833,1,Friday
375107,Duck Duck Goose,10.158999999999999,2018-07-20,Duck Duck Goose,6.3,78,7,Friday
418667,Dear Dictator,10.155,2018-03-16,Dear Dictator,6.0,49,3,Friday
446101,Assassination Nation,10.144,2018-09-21,Assassination Nation,6.2,254,9,Friday
421792,Down a Dark Hall,10.127,2018-08-17,Down a Dark Hall,5.4,253,8,Friday
414001,The Mercy,10.123,2018-11-30,The Mercy,5.9,122,11,Friday
503752,What Keeps You Alive,10.109,2018-08-24,What Keeps You Alive,5.7,59,8,Friday
50022,Super Troopers 2,10.086,2018-04-20,Super Troopers 2,5.8,192,4,Friday
513691,The Debt Collector,10.078,2018-06-05,The Debt Collector,6.0,46,6,Tuesday
271706,大魚海棠,10.036,2018-04-06,Big Fish & Begonia,7.5,154,4,Friday
339103,Gotti,10.033999999999999,2018-06-15,Gotti,5.2,231,6,Friday
339877,Loving Vincent,10.025,2017-09-22,Loving Vincent,8.2,1200,9,Friday
470229,Summer of 84,10.017999999999999,2018-08-10,Summer of 84,6.8,345,8,Friday
409582,Guardians of the Tomb,10.009,2018-02-23,Guardians of the Tomb,5.1,80,2,Friday
532908,Fahrenheit 11/9,10.003,2018-09-10,Fahrenheit 11/9,7.1,142,9,Monday
456750,"Game Over, Man!",9.991,2018-03-23,"Game Over, Man!",5.5,479,3,Friday
395458,Suburbicon,9.988999999999999,2017-10-27,Suburbicon,5.8,879,10,Friday
475094,Der Hauptmann,9.978,2018-07-27,The Captain,7.2,117,7,Friday
397538,Borg vs McEnroe,9.955,2017-10-24,Borg vs McEnroe,7.1,548,10,Tuesday
514277,Mara,9.94,2018-09-07,Mara,5.1,113,9,Friday
443009,"Don't Worry, He Won't Get Far on Foot",9.908999999999999,2018-07-13,"Don't Worry, He Won't Get Far on Foot",6.6,201,7,Friday
518068,신과함께-인과 연,9.902000000000001,2018-08-01,Along with the Gods: The Last 49 Days,7.5,46,8,Wednesday
476335,Shock and Awe,9.899,2018-07-13,Shock and Awe,6.4,34,7,Friday
531593,Reprisal,9.886000000000001,2018-08-31,Reprisal,5.0,84,8,Friday
518527,Harry & Meghan: A Royal Romance,9.856,2018-05-13,Harry & Meghan: A Royal Romance,6.2,71,5,Sunday
539517,Constantine: City of Demons - The Movie,9.841000000000001,2018-10-04,Constantine: City of Demons - The Movie,7.2,68,10,Thursday
420634,Terrifier,9.811,2018-03-15,Terrifier,6.0,132,3,Thursday
299782,The Other Side of the Wind,9.8,2018-11-02,The Other Side of the Wind,7.0,64,11,Friday
221,Rebel Without a Cause,9.752,2018-09-23,Rebel Without a Cause,7.7,740,9,Sunday
451925,Time Freak,9.751,2018-11-09,Time Freak,6.3,97,11,Friday
437380,Bajo la piel de lobo,9.748,2018-03-15,The Skin of the Wolf,5.1,59,3,Thursday
544431,The Clovehitch Killer,9.74,2018-11-16,The Clovehitch Killer,6.5,130,11,Friday
467952,The Catcher Was a Spy,9.727,2018-06-22,The Catcher Was a Spy,6.2,67,6,Friday
514754,Bao,9.721,2018-06-15,Bao,7.7,448,6,Friday
508018,El aviso,9.721,2018-03-10,The Warning,6.1,156,3,Saturday
505262,僕のヒーローアカデミア THE MOVIE ～2人の英雄（ヒーロー）～,9.713,2018-09-25,My Hero Academia: Two Heroes,8.3,134,9,Tuesday
470878,I Can Only Imagine,9.7,2018-03-16,I Can Only Imagine,7.6,155,3,Friday
448776,A Prayer Before Dawn,9.68,2018-08-10,A Prayer Before Dawn,6.8,174,8,Friday
417643,In Darkness,9.671,2018-05-25,In Darkness,6.0,215,5,Friday
375327,Submergence,9.637,2018-04-13,Submergence,5.2,101,4,Friday
425373,The Miracle Season,9.607000000000001,2018-04-13,The Miracle Season,7.4,120,4,Friday
483980,Z-O-M-B-I-E-S,9.591000000000001,2018-02-16,Z-O-M-B-I-E-S,7.1,142,2,Friday
437029,Las leyes de la termodinámica,9.53,2018-03-13,The Laws of Thermodynamics,6.0,101,3,Tuesday
475132,A Private War,9.529,2018-11-16,A Private War,6.8,120,11,Friday
466411,Speed Kills,9.517999999999999,2018-11-16,Speed Kills,5.4,36,11,Friday
477510,Dog Days,9.503,2018-08-24,Dog Days,6.7,92,8,Friday
445040,My Friend Dahmer,9.469,2017-11-03,My Friend Dahmer,6.4,182,11,Friday
548066,Level 16,9.466000000000001,2018-09-22,Level 16,4.8,49,9,Saturday
449019,El cuaderno de Sara,9.451,2018-02-02,Sara's Notebook,6.0,69,2,Friday
471856,Doubles vies,9.412,2018-09-01,Non-Fiction,5.4,61,9,Saturday
525041,A Christmas Prince: The Royal Wedding,9.407,2018-11-30,A Christmas Prince: The Royal Wedding,6.3,408,11,Friday
468284,L'Insulte,9.395,2018-01-12,The Insult,7.6,215,1,Friday
442064,Proud Mary,9.371,2018-01-12,Proud Mary,5.5,259,1,Friday
354279,Charming,9.356,2018-04-20,Charming,5.9,54,4,Friday
429467,The Lodgers,9.343,2017-10-10,The Lodgers,4.8,214,10,Tuesday
401898,Thelma,9.329,2017-11-10,Thelma,7.1,368,11,Friday
550385,Christmas with a View,9.329,2018-11-01,Christmas with a View,5.7,114,11,Thursday
407890,Lean on Pete,9.307,2018-04-06,Lean on Pete,6.9,133,4,Friday
341689,How to Talk to Girls at Parties,9.295,2018-05-25,How to Talk to Girls at Parties,6.3,149,5,Friday
517207,Marfa Girl 2,9.29,2018-08-26,Marfa Girl 2,6.0,4,8,Sunday
511449,Family Blood,9.259,2018-03-16,Family Blood,4.6,70,3,Friday
437543,西游记·女儿国,9.256,2018-02-16,The Monkey King 3,5.5,20,2,Friday
474354,22 July,9.247,2018-10-10,22 July,7.2,450,10,Wednesday
515333,Amateur,9.244,2018-04-06,Amateur,6.4,129,4,Friday
459258,Distorted,9.232999999999999,2018-06-22,Distorted,4.9,48,6,Friday
529784,L'Homme fidèle,9.206,2018-10-07,A Faithful Man,5.7,46,10,Sunday
472744,The Gateway,9.204,2017-09-23,The Gateway,5.4,38,9,Saturday
469721,The Cured,9.196,2018-02-23,The Cured,5.5,127,2,Friday
484862,Scooby-Doo! & Batman: The Brave and the Bold,9.19,2018-01-09,Scooby-Doo! & Batman: The Brave and the Bold,6.5,45,1,Tuesday
469916,Downrange,9.184,2018-03-01,Downrange,5.5,126,3,Thursday
485774,The Open House,9.177999999999999,2018-01-19,The Open House,3.7,791,1,Friday
538362,Sulla mia pelle,9.161,2018-09-12,On My Skin,8.2,1078,9,Wednesday
500634,6 Balloons,9.14,2018-03-12,6 Balloons,6.0,145,3,Monday
387773,Little Bitches,9.107000000000001,2018-01-23,Little Bitches,5.6,23,1,Tuesday
454286,God's Not Dead: A Light in Darkness,9.097000000000001,2018-03-30,God's Not Dead: A Light in Darkness,7.0,47,3,Friday
481203,All the Devil's Men,9.091000000000001,2018-12-07,All the Devil's Men,5.1,31,12,Friday
449992,The Night Comes for Us,9.064,2018-09-23,The Night Comes for Us,7.1,206,9,Sunday
560704,Beyond White Space,9.046,2018-12-14,Beyond White Space,3.8,19,12,Friday
492998,Puzzle,9.027999999999999,2018-07-27,Puzzle,6.7,40,7,Friday
335788,Renegades,9.022,2018-12-21,Renegades,5.8,156,12,Friday
526682,Blackmark,9.015,2018-08-07,Blackmark,6.4,8,8,Tuesday
399248,Beirut,9.012,2018-04-11,Beirut,6.2,213,4,Wednesday
481432,Lazzaro felice,8.998,2018-11-30,Happy as Lazzaro,7.5,170,11,Friday
460048,Hevi reissu,8.996,2018-10-05,Heavy Trip,7.0,43,10,Friday
521647,Darc,8.993,2018-05-01,Darc,6.0,78,5,Tuesday
496704,Tremors: A Cold Day in Hell,8.988999999999999,2018-05-01,Tremors: A Cold Day in Hell,5.1,103,5,Tuesday
437375,Looking Glass,8.985,2018-02-16,Looking Glass,4.5,94,2,Friday
475215,未来のミライ,8.976,2018-11-30,Mirai,7.4,165,11,Friday
453278,The Rider,8.97,2018-04-13,The Rider,7.4,141,4,Friday
29455,Nattvardsgästerna,8.968,2018-11-20,Winter Light,8.0,140,11,Tuesday
444539,The Bookshop,8.95,2018-08-24,The Bookshop,6.7,152,8,Friday
516846,Once Upon a Prince,8.936,2018-04-07,Once Upon a Prince,6.7,23,4,Saturday
533938,West of Hell,8.875,2018-01-01,West of Hell,4.0,10,1,Monday
523849,The Last Sharknado: It's About Time,8.852,2018-08-23,The Last Sharknado: It's About Time,3.5,51,8,Thursday
568332,Taylor Swift: Reputation Stadium Tour,8.836,2018-12-31,Taylor Swift: Reputation Stadium Tour,8.1,123,12,Monday
380111,Экипаж,8.829,2018-06-25,Flight Crew,6.8,104,6,Monday
347866,Hot Summer Nights,8.777000000000001,2017-03-14,Hot Summer Nights,6.9,152,3,Tuesday
457041,Elizabeth Harvest,8.77,2018-08-10,Elizabeth Harvest,6.1,60,8,Friday
467936,The Children Act,8.767999999999999,2018-09-14,The Children Act,6.6,270,9,Friday
475210,How It Ends,8.759,2018-07-13,How It Ends,5.1,954,7,Friday
300687,Same Kind of Different as Me,8.756,2017-10-20,Same Kind of Different as Me,6.8,103,10,Friday
429191,Una mujer fantástica,8.745,2018-02-02,A Fantastic Woman,7.1,336,2,Friday
490004,Arizona,8.745,2018-08-24,Arizona,5.7,63,8,Friday
381237,Office Uprising,8.717,2018-06-19,Office Uprising,5.2,62,6,Tuesday
513574,Battle,8.696,2018-12-01,Battle,6.6,385,12,Saturday
485296,Redbad,8.695,2018-09-14,Redbad,5.6,26,9,Friday
474051,Calibre,8.689,2018-06-29,Calibre,6.6,227,6,Friday
531398,Nightclub Secrets,8.689,2018-06-02,Nightclub Secrets,5.0,6,6,Saturday
